tic,angle,health,momx,momy,weapon,ray0,ray1,ray2,ray3,ray4,ray5,ray6,ray7,ray8,ray9,ray10,ray11,ray12,ray13,ray14,ray15,m0_dx,m0_dy,m0_present,m1_dx,m1_dy,m1_present,m2_dx,m2_dy,m2_present,last_fwd,last_side,last_turn,last_fire,last_use,cmd_fwd,cmd_side,cmd_turn,cmd_buttons
10,0.6953,100,-0.24,-0.66,1.00,157.7,148.7,164.2,221.1,299.8,278.2,146.1,80.3,63.2,59.5,65.8,88.5,81.9,78.4,88.1,121.5,530.3,-43.8,1.0,551.8,-104.1,1.0,650.8,-0.7,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
11,0.6953,100,-0.45,-1.27,1.00,156.2,147.3,162.7,219.0,300.4,278.7,146.6,82.2,64.7,60.9,67.3,90.6,81.4,78.0,87.6,120.8,528.8,-43.8,1.0,550.4,-104.1,1.0,649.3,-0.7,1.0,1.0,1.0,2.0,0.0,0.0,25,0,0,0
12,0.6953,100,-0.65,-1.81,1.00,154.1,145.3,160.5,216.0,301.3,279.5,147.4,84.9,66.8,62.9,69.5,93.6,80.8,77.3,86.8,119.8,526.7,-43.8,1.0,548.2,-104.1,1.0,647.2,-0.7,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
13,0.6953,100,-0.83,-2.31,1.00,151.4,142.7,157.7,212.2,302.4,280.5,153.1,88.3,69.5,65.5,72.3,97.4,79.9,76.5,85.9,118.6,524.0,-43.8,1.0,545.5,-104.1,1.0,644.5,-0.7,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
14,0.6953,100,-0.99,-2.76,1.00,148.2,139.7,154.3,207.7,303.7,281.8,160.3,92.4,72.7,68.5,75.7,98.2,78.9,75.5,84.8,117.1,520.7,-43.8,1.0,542.3,-104.1,1.0,641.2,-0.7,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
15,0.6953,100,-1.14,-3.19,1.00,144.4,136.2,150.4,202.4,305.2,283.1,168.5,97.2,76.5,72.1,79.6,96.8,77.7,74.4,83.6,115.3,517.0,-43.8,1.0,538.5,-104.1,1.0,637.5,-0.7,1.0,2.0,1.0,2.0,0.0,0.0,26,0,0,0
16,0.6953,100,-1.28,-3.59,1.00,140.2,132.2,146.0,196.5,306.8,284.7,177.8,102.5,80.7,76.0,84.0,95.1,76.4,73.2,82.2,113.3,512.8,-43.8,1.0,534.3,-104.1,1.0,633.3,-0.7,1.0,2.0,1.0,2.0,0.0,0.0,26,0,0,0
17,0.6953,100,-1.40,-3.92,1.00,135.6,127.8,141.2,190.1,308.7,286.4,187.9,108.4,85.2,80.4,88.8,93.3,75.0,71.8,80.6,111.2,508.2,-43.8,1.0,529.8,-104.1,1.0,628.7,-0.7,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
18,0.6953,100,-1.55,-4.32,1.00,130.6,123.1,136.0,183.0,310.7,288.3,199.1,114.8,90.3,85.1,94.1,91.3,73.4,70.2,78.9,108.8,503.1,-43.8,1.0,524.7,-104.1,1.0,623.6,-0.7,1.0,2.0,1.0,2.0,0.0,0.0,29,0,0,0
19,0.6953,100,-1.69,-4.72,1.00,125.0,117.9,130.2,175.2,313.0,290.4,211.3,165.1,95.9,90.3,99.8,89.2,71.6,68.6,77.0,106.2,497.6,-43.8,1.0,519.2,-104.1,1.0,618.1,-0.7,1.0,2.0,1.0,2.0,0.0,0.0,30,0,0,0
20,0.6992,100,-1.87,-5.33,1.00,117.8,112.2,125.2,171.2,312.4,292.8,214.0,169.2,101.2,96.4,107.6,85.1,69.2,66.9,75.9,106.5,490.1,-55.9,1.0,510.2,-116.7,1.0,611.7,-15.8,1.0,2.0,1.0,2.0,0.0,0.0,39,0,256,0
21,0.7109,100,-2.04,-6.20,1.00,108.2,106.2,122.4,176.2,307.5,296.9,200.4,128.2,106.2,104.1,118.0,78.1,65.9,65.6,77.0,114.2,477.5,-91.3,1.0,493.1,-153.4,1.0,601.7,-60.2,1.0,2.0,1.0,3.0,0.0,0.0,50,0,768,0
22,0.7148,100,-2.10,-6.72,1.00,100.0,99.0,115.5,169.4,308.1,300.4,206.5,135.1,113.2,112.0,110.2,74.4,63.5,63.8,75.8,114.8,467.4,-102.3,1.0,481.4,-164.8,1.0,592.3,-74.3,1.0,2.0,1.0,4.0,0.0,0.0,40,0,256,0
23,0.7344,100,-2.04,-7.50,1.00,89.8,93.3,115.5,189.3,303.2,310.4,196.5,134.6,119.2,124.0,91.2,67.3,60.6,64.0,80.9,101.3,442.9,-157.4,1.0,449.2,-221.0,1.0,570.3,-144.8,1.0,2.0,1.0,3.0,0.0,0.0,50,0,1280,0
24,0.7578,100,-1.78,-8.21,1.00,80.3,88.8,119.4,238.0,302.7,299.0,215.7,135.7,127.9,127.6,76.9,61.8,59.1,66.4,91.6,85.2,406.0,-218.2,1.0,402.9,-282.2,1.0,533.9,-224.5,1.0,2.0,1.0,4.0,0.0,0.0,50,0,1536,0
25,0.7891,100,-1.27,-8.82,1.00,72.7,87.8,137.1,309.8,311.0,230.9,160.3,139.0,141.7,92.5,66.0,58.2,60.3,74.2,82.2,71.3,346.6,-289.5,1.0,331.0,-351.6,1.0,470.7,-320.6,1.0,2.0,1.0,4.0,0.0,0.0,50,0,2048,0
26,0.8164,100,-0.57,-9.29,1.00,65.9,87.4,167.3,305.5,328.7,226.1,158.3,147.8,131.1,76.9,60.9,57.8,64.2,83.2,64.6,60.3,282.9,-339.8,1.0,256.9,-398.3,1.0,399.9,-391.7,1.0,2.0,1.0,4.0,0.0,0.0,50,0,1792,0
27,0.8438,100,0.03,-9.24,1.00,60.2,90.1,256.2,309.6,284.4,228.4,161.0,161.0,99.0,68.2,58.8,59.7,71.7,60.2,51.1,51.1,212.1,-377.5,1.0,176.5,-430.7,1.0,318.5,-448.6,1.0,2.0,1.0,4.0,0.0,0.0,35,0,1792,0
28,0.8828,100,0.66,-8.94,1.00,59.9,119.2,305.5,332.0,231.0,178.2,168.0,128.2,77.2,62.0,59.4,66.7,54.3,42.7,40.2,44.5,106.9,-410.9,1.0,59.4,-453.9,1.0,192.8,-505.7,1.0,2.0,1.0,4.0,0.0,0.0,30,0,2560,0
29,0.8945,100,0.64,-8.14,1.00,50.8,116.9,306.2,343.3,251.0,183.4,178.1,114.6,74.2,61.9,61.0,63.4,39.6,32.4,31.5,35.9,70.3,-411.0,1.0,19.8,-450.4,1.0,149.0,-511.9,1.0,2.0,1.0,4.0,0.0,0.0,2,0,768,0
30,0.9180,100,1.20,-7.72,1.00,46.1,185.0,312.4,301.3,249.8,186.7,192.2,96.0,69.7,62.1,64.9,36.9,26.1,22.9,23.6,28.8,3.8,-410.1,1.0,-51.8,-441.6,1.0,66.9,-521.5,1.0,1.0,1.0,4.0,0.0,0.0,25,0,1536,0
31,0.9375,100,0.26,0.00,1.00,42.5,302.8,322.6,271.2,207.6,191.8,153.0,87.1,68.1,63.9,42.5,23.0,17.6,16.2,17.6,23.0,-50.5,-402.2,1.0,-109.6,-426.7,1.0,-1.5,-520.5,1.0,2.0,1.0,4.0,0.0,0.0,22,0,1280,0
32,0.9570,100,0.30,0.00,1.00,60.1,302.2,338.9,243.7,199.2,193.4,124.2,80.5,67.1,66.2,32.5,20.3,16.6,16.1,18.4,26.0,-100.8,-393.1,1.0,-162.4,-410.2,1.0,-66.6,-516.5,1.0,2.0,1.0,4.0,0.0,0.0,39,0,1280,0
33,0.9609,100,0.72,0.00,1.00,66.0,302.1,342.5,250.3,197.9,194.1,121.0,80.1,67.6,67.2,31.2,19.9,16.5,16.2,18.7,26.8,-111.2,-390.7,1.0,-173.3,-406.3,1.0,-80.1,-514.9,1.0,2.0,1.0,4.0,0.0,0.0,18,0,256,0
34,0.9609,100,0.65,0.00,1.00,66.0,301.4,341.7,249.1,197.9,194.1,122.3,81.0,68.3,68.0,31.2,19.9,16.5,16.2,18.7,26.8,-111.9,-390.9,1.0,-174.0,-406.5,1.0,-80.8,-515.1,1.0,2.0,1.0,3.0,0.0,0.0,0,0,0,0
35,0.9609,100,0.59,0.00,1.00,66.0,300.8,340.9,248.0,197.9,194.1,123.5,81.8,69.0,68.7,31.2,19.9,16.5,16.2,18.7,26.8,-112.5,-391.1,1.0,-174.6,-406.6,1.0,-81.4,-515.2,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
36,0.9609,100,0.54,0.00,1.00,66.0,300.2,340.2,247.0,197.9,194.1,124.6,82.5,69.6,69.2,31.2,19.9,16.5,16.2,18.7,26.8,-113.1,-391.2,1.0,-175.2,-406.8,1.0,-82.0,-515.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
37,0.9609,100,0.49,0.00,1.00,66.0,299.6,339.6,246.1,197.9,194.1,125.6,83.2,70.1,69.8,31.2,19.9,16.5,16.2,18.7,26.8,-113.6,-391.3,1.0,-175.7,-406.9,1.0,-82.5,-515.5,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
38,0.9609,100,0.44,0.00,1.00,66.0,299.1,339.1,245.3,197.9,194.1,126.5,83.8,70.6,70.3,31.2,19.9,16.5,16.2,18.7,26.8,-114.1,-391.5,1.0,-176.2,-407.0,1.0,-83.0,-515.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
39,0.9609,100,0.40,0.00,1.00,66.0,298.7,338.6,244.6,197.9,194.1,127.3,84.3,71.1,70.8,31.2,19.9,16.5,16.2,18.7,26.8,-114.5,-391.6,1.0,-176.6,-407.1,1.0,-83.4,-515.7,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
40,0.9609,100,0.36,0.00,1.00,66.0,298.3,338.1,243.9,197.9,194.1,128.0,84.8,71.5,71.2,31.2,19.9,16.5,16.2,18.7,26.8,-114.9,-391.7,1.0,-177.0,-407.2,1.0,-83.8,-515.8,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
41,0.9609,100,0.97,0.00,1.00,65.9,297.2,336.9,242.1,197.9,194.1,130.0,86.1,72.6,72.2,31.1,19.9,16.5,16.2,18.6,26.8,-116.0,-391.9,1.0,-178.0,-407.5,1.0,-84.9,-516.1,1.0,1.0,1.0,2.0,0.0,0.0,25,0,0,2
42,0.9609,100,1.54,0.00,1.00,65.9,295.5,334.9,239.2,197.9,194.1,133.1,88.1,74.3,74.0,31.1,19.9,16.5,16.2,18.6,26.8,-117.6,-392.3,1.0,-179.7,-407.9,1.0,-86.5,-516.5,1.0,2.0,1.0,2.0,0.0,1.0,25,0,0,0
43,0.9609,100,2.04,0.00,1.00,65.9,293.2,332.4,239.1,197.9,194.1,137.2,90.8,76.6,76.3,31.1,19.9,16.5,16.2,18.6,26.8,-119.8,-392.9,1.0,-181.9,-408.4,1.0,-88.7,-517.0,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
44,0.9609,100,2.48,0.00,1.00,65.9,290.5,329.2,239.1,197.9,194.1,142.2,94.2,79.4,79.1,31.1,19.9,16.5,16.2,18.6,26.8,-122.4,-393.5,1.0,-184.5,-409.1,1.0,-91.3,-517.7,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
45,0.9609,100,2.87,0.00,1.00,65.9,287.3,325.6,239.1,197.9,194.1,148.0,98.0,82.7,82.3,31.1,19.9,16.5,16.2,18.6,26.8,-125.5,-394.3,1.0,-187.6,-409.9,1.0,-94.4,-518.5,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
46,0.9609,100,3.22,0.00,1.00,65.9,283.7,321.6,239.1,197.9,194.1,154.5,102.3,86.3,85.9,31.1,19.9,16.5,16.2,18.6,26.8,-129.0,-395.2,1.0,-191.0,-410.7,1.0,-97.9,-519.3,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
47,0.9609,100,3.53,0.00,1.00,65.9,279.8,317.2,239.1,197.9,194.1,161.7,107.0,90.2,89.9,31.1,19.9,16.5,16.2,18.6,26.8,-132.7,-396.1,1.0,-194.8,-411.7,1.0,-101.6,-520.3,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
48,0.9609,100,3.81,0.00,1.00,65.9,275.6,312.3,239.1,197.9,194.1,169.3,112.1,94.6,94.1,31.1,19.9,16.5,16.2,18.6,26.8,-136.8,-397.2,1.0,-198.9,-412.7,1.0,-105.7,-521.3,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
49,0.9609,100,4.05,0.00,1.00,65.9,271.1,307.2,239.1,197.9,194.1,177.5,117.5,99.1,98.7,31.1,19.9,16.5,16.2,18.6,26.8,-141.2,-398.2,1.0,-203.2,-413.8,1.0,-110.1,-522.4,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
50,0.9609,100,4.27,0.00,1.00,65.9,266.3,301.9,239.1,197.9,194.1,186.2,123.2,103.9,103.5,31.1,19.9,16.5,16.2,18.6,26.8,-145.7,-399.4,1.0,-207.8,-414.9,1.0,-114.6,-523.5,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
51,0.9688,100,4.87,0.00,1.00,82.2,262.7,304.3,231.0,195.8,195.7,182.5,125.7,108.4,82.2,28.8,19.2,16.3,16.3,19.2,28.8,-170.4,-392.8,1.0,-233.2,-405.3,1.0,-145.5,-518.3,1.0,2.0,1.0,2.0,0.0,0.0,39,0,512,0
52,0.9805,100,5.64,0.00,1.00,131.1,260.1,311.9,220.7,193.4,199.2,175.7,127.6,113.7,60.1,26.0,18.4,16.1,16.6,20.3,32.4,-205.0,-380.0,1.0,-268.6,-387.8,1.0,-189.4,-507.0,1.0,2.0,1.0,4.0,0.0,0.0,48,0,768,0
53,0.9883,100,6.24,0.00,1.00,218.7,256.2,294.1,215.0,192.5,202.2,176.4,132.2,120.3,51.1,24.5,17.9,16.0,16.8,21.1,35.6,-230.3,-370.0,1.0,-294.2,-374.7,1.0,-220.9,-497.6,1.0,2.0,1.0,4.0,0.0,0.0,48,0,512,0
54,0.9922,100,6.70,0.00,1.00,239.6,250.2,286.0,212.4,192.2,203.9,182.7,138.9,127.8,47.5,23.8,17.7,16.0,17.0,21.6,37.4,-246.9,-364.6,1.0,-310.8,-367.7,1.0,-240.6,-492.4,1.0,2.0,1.0,4.0,0.0,0.0,50,0,256,0
55,0.9922,100,6.71,0.00,1.00,231.9,242.2,286.0,212.4,192.2,203.9,193.7,147.3,135.4,47.5,23.8,17.7,16.0,17.0,21.6,37.4,-254.6,-364.9,1.0,-318.5,-368.1,1.0,-248.3,-492.8,1.0,2.0,1.0,3.0,0.0,0.0,39,0,0,0
56,0.9922,100,7.49,0.00,1.00,223.6,233.6,286.0,212.4,224.2,203.9,205.5,156.2,143.7,47.5,23.8,17.7,16.0,17.0,21.6,37.4,-262.8,-365.3,1.0,-326.7,-368.5,1.0,-256.5,-493.2,1.0,2.0,1.0,2.0,0.0,0.0,50,0,0,0
57,0.9922,100,8.20,0.00,1.00,214.6,224.1,278.9,212.4,224.2,203.9,218.4,166.1,152.8,47.5,23.8,17.7,16.0,17.0,21.6,37.4,-271.9,-365.8,1.0,-335.8,-368.9,1.0,-265.6,-493.6,1.0,2.0,1.0,2.0,0.0,0.0,50,0,0,0
58,0.9844,100,8.25,0.00,1.00,163.9,211.5,256.8,217.8,225.1,200.6,244.0,180.0,162.1,55.2,25.2,18.1,16.1,16.7,20.7,33.9,-262.6,-379.6,1.0,-326.3,-385.8,1.0,-250.1,-507.0,1.0,2.0,1.0,2.0,0.0,0.0,29,0,-512,0
59,0.9727,100,7.98,0.00,1.00,93.8,199.1,233.3,227.3,227.3,196.8,234.8,197.4,172.2,73.1,27.8,18.9,16.2,16.4,19.6,29.9,-242.7,-399.4,1.0,-305.7,-410.3,1.0,-220.8,-525.5,1.0,2.0,1.0,0.0,0.0,0.0,18,0,-768,0
60,0.9531,100,7.37,0.00,1.00,55.2,188.0,208.7,248.4,200.7,225.1,217.7,224.4,184.8,163.9,33.9,20.7,16.7,16.1,18.1,25.2,-199.8,-428.4,1.0,-261.0,-447.0,1.0,-162.6,-550.9,1.0,2.0,1.0,0.0,0.0,0.0,5,0,-1280,0
61,0.9336,100,6.63,0.02,1.00,39.6,180.8,190.7,240.4,210.0,224.0,205.7,259.7,200.3,186.1,44.6,23.2,17.5,16.0,17.2,22.1,-152.5,-452.7,1.0,-211.0,-478.6,1.0,230.8,-527.8,1.0,1.0,1.0,0.0,0.0,0.0,-2,0,-1280,0
62,0.9219,100,5.95,0.05,2.00,34.1,163.4,179.7,218.1,217.7,225.0,200.5,248.2,214.2,193.0,55.4,25.3,18.2,16.2,16.8,20.8,-124.5,-465.8,1.0,-181.0,-496.0,1.0,263.3,-512.5,1.0,1.0,1.0,0.0,0.0,0.0,-2,0,-768,0
63,0.9023,100,5.30,0.11,2.00,28.1,73.8,169.5,194.2,234.7,196.6,227.1,227.0,236.6,201.8,94.9,30.3,19.8,16.6,16.4,19.2,-71.3,-481.0,1.0,-123.6,-517.8,1.0,319.3,-479.9,1.0,1.0,1.0,0.0,0.0,0.0,-4,0,-1280,0
64,0.8828,100,4.58,0.31,2.00,24.6,49.0,162.9,177.1,232.8,203.4,223.7,211.8,265.7,213.4,204.3,38.7,22.3,17.6,16.5,18.3,-15.4,-489.7,1.0,-62.8,-532.7,1.0,372.1,-440.8,1.0,1.0,1.0,0.0,0.0,0.0,-11,0,-1280,0
65,0.8633,100,4.05,0.39,2.00,22.4,37.7,159.4,164.9,202.6,213.9,191.6,201.2,252.2,228.6,208.1,54.1,26.0,19.0,17.0,17.8,42.1,-491.6,1.0,0.3,-540.1,1.0,420.7,-395.6,1.0,0.0,1.0,0.0,0.0,0.0,-5,0,-1280,0
66,0.8438,100,3.60,0.47,2.00,21.0,31.4,89.4,156.4,181.2,229.2,194.2,226.8,229.1,248.7,214.6,89.8,31.5,21.0,17.8,17.8,100.2,-486.3,1.0,64.6,-539.6,1.0,464.2,-344.7,1.0,1.0,1.0,0.0,0.0,0.0,-5,0,-1280,0
67,0.8203,100,3.23,0.47,2.00,19.9,26.8,53.3,150.9,164.0,215.6,201.8,222.2,210.1,281.3,225.9,216.3,42.1,24.3,19.1,18.0,169.4,-469.8,1.0,142.0,-527.7,1.0,508.7,-276.3,1.0,1.0,1.0,0.0,0.0,0.0,-2,0,-1536,0
68,0.8008,100,2.95,0.38,2.00,19.4,24.3,40.9,148.5,153.6,188.8,212.3,190.1,215.6,250.3,240.4,218.8,58.8,28.2,20.6,18.4,225.0,-448.8,1.0,204.9,-509.6,1.0,538.1,-215.2,1.0,1.0,1.0,0.0,0.0,0.0,2,0,-1280,0
69,0.7930,100,2.66,0.37,2.00,19.5,23.8,38.2,146.6,148.6,178.2,217.5,190.6,229.5,239.9,249.5,222.4,70.7,30.6,21.6,18.9,246.4,-440.2,1.0,229.3,-501.8,1.0,547.6,-191.5,1.0,1.0,1.0,0.0,0.0,0.0,-1,0,-512,0
70,0.7734,100,2.43,0.22,2.00,19.2,22.2,32.0,78.3,142.8,161.9,226.6,194.8,223.3,220.2,271.8,229.2,130.3,37.1,23.7,19.7,298.2,-409.4,1.0,288.8,-472.7,1.0,566.8,-125.7,1.0,1.0,1.0,0.0,0.0,0.0,4,0,-1280,0
71,0.7539,100,2.20,0.34,2.00,19.4,21.2,28.2,54.0,139.5,150.2,194.6,202.1,188.6,206.2,273.3,239.6,227.1,48.0,26.8,20.8,346.4,-372.2,1.0,344.8,-436.2,1.0,578.2,-57.8,1.0,1.0,1.0,0.0,0.0,0.0,-5,0,-1280,0
72,0.7383,100,2.00,0.37,2.00,19.9,20.9,26.2,44.1,138.2,142.9,175.6,210.7,188.7,231.8,248.4,251.6,229.0,63.3,30.4,22.2,381.8,-338.6,1.0,386.5,-402.5,1.0,581.7,-3.0,1.0,1.0,1.0,0.0,0.0,0.0,-2,0,-1024,2
73,0.7266,100,1.85,0.58,2.00,20.7,21.1,25.5,39.8,137.6,138.2,163.8,218.7,189.6,226.2,233.4,263.4,232.3,84.5,34.4,23.9,406.6,-311.6,1.0,416.0,-374.9,1.0,581.2,37.8,1.0,1.0,1.0,0.0,0.0,1.0,-9,0,-768,2
74,0.7188,100,1.76,0.95,2.00,21.9,21.9,25.9,38.7,110.2,134.9,156.3,224.3,190.1,222.7,224.2,273.2,235.7,110.6,38.8,25.9,422.8,-292.9,1.0,435.3,-355.7,1.0,580.1,64.6,1.0,1.0,1.0,0.0,0.0,1.0,-15,0,-512,2
75,0.7109,100,1.81,1.74,2.00,24.2,23.7,27.3,39.3,96.4,132.0,149.6,209.4,190.2,218.9,215.1,284.4,239.8,160.2,45.6,29.2,439.0,-273.3,1.0,454.6,-335.4,1.0,578.6,91.5,1.0,0.0,1.0,0.0,0.0,1.0,-32,0,-512,2
76,0.7109,100,1.64,1.57,2.00,25.9,25.4,29.3,42.2,103.5,130.1,147.4,206.4,188.5,217.1,213.1,286.5,241.6,172.1,49.0,31.3,441.1,-274.6,1.0,456.7,-336.7,1.0,580.7,90.2,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2
77,0.7070,100,1.87,2.79,2.00,29.3,28.5,32.5,45.9,105.8,127.6,143.1,197.0,186.5,181.1,206.5,292.0,244.9,231.7,57.4,35.8,451.3,-264.9,1.0,468.3,-326.6,1.0,581.8,103.2,1.0,1.0,1.0,2.0,0.0,1.0,-50,0,-256,0
78,0.7070,100,1.69,2.53,2.00,32.2,31.3,35.7,50.4,116.3,125.6,140.9,193.9,183.6,178.2,203.3,287.4,246.8,243.3,63.1,39.4,454.5,-266.0,1.0,471.5,-327.6,1.0,585.0,102.2,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0
79,0.7031,100,1.77,3.08,2.00,36.0,34.6,39.1,54.3,118.6,123.3,136.8,185.4,181.3,174.3,196.7,273.4,250.2,244.2,73.2,44.6,464.7,-255.6,1.0,483.2,-316.9,1.0,586.1,115.6,1.0,1.0,1.0,2.0,0.0,0.0,-29,0,-256,0
80,0.6992,100,1.75,3.22,2.00,40.0,38.1,42.5,58.2,121.0,121.1,133.0,177.4,179.0,170.4,207.9,260.1,253.7,245.3,84.6,50.2,474.8,-244.8,1.0,494.9,-305.6,1.0,587.1,129.3,1.0,0.0,1.0,1.0,0.0,0.0,-16,0,-256,0
81,0.6992,100,1.60,2.97,2.00,43.5,41.4,46.2,63.2,127.2,119.2,130.9,174.7,175.6,167.1,211.8,255.1,255.4,246.9,91.9,54.5,478.4,-245.5,1.0,498.5,-306.3,1.0,590.8,128.6,1.0,0.0,1.0,1.0,0.0,0.0,-2,0,0,0
82,0.6992,100,1.51,2.88,2.00,46.8,44.6,49.8,68.0,125.3,117.4,128.9,172.0,172.2,163.9,215.6,250.2,257.0,248.5,99.0,58.8,482.0,-246.1,1.0,502.1,-306.8,1.0,594.3,128.0,1.0,1.0,1.0,2.0,0.0,0.0,-7,0,0,0
83,0.6992,100,1.41,2.72,2.00,50.0,47.6,53.1,72.6,123.5,115.8,127.1,169.6,169.1,160.9,215.5,245.7,258.5,249.9,105.7,62.7,485.3,-246.6,1.0,505.4,-307.4,1.0,588.6,132.1,1.0,1.0,1.0,2.0,0.0,0.0,-4,0,0,0
84,0.6953,100,1.43,2.89,2.00,53.8,50.7,56.0,75.4,122.8,114.0,123.9,162.9,167.1,157.5,209.4,234.2,262.0,250.8,118.6,68.4,494.8,-235.0,1.0,516.3,-295.3,1.0,588.7,146.1,1.0,1.0,1.0,2.0,0.0,0.0,-16,0,-256,0
85,0.6914,100,1.34,2.75,2.00,57.5,53.7,58.7,77.8,122.4,112.4,120.9,156.7,165.4,154.3,203.8,223.7,265.5,251.7,132.6,74.2,503.8,-223.1,1.0,526.8,-282.8,1.0,579.0,164.3,1.0,0.0,1.0,1.0,0.0,0.0,-5,0,-256,0
86,0.6875,100,1.23,2.52,2.00,61.1,56.5,61.1,79.8,122.1,111.0,118.2,151.1,164.0,151.5,198.6,214.2,269.2,252.6,147.7,79.9,512.2,-210.9,1.0,536.7,-270.0,1.0,577.9,178.3,1.0,1.0,1.0,1.0,0.0,0.0,-1,0,-256,0
87,0.6797,100,1.14,2.34,2.00,65.3,59.1,62.7,79.7,123.6,110.0,114.8,142.9,164.8,149.1,192.1,200.9,275.8,253.6,175.5,88.0,524.8,-185.5,1.0,561.8,209.8,1.0,552.1,-243.4,1.0,1.0,1.0,1.0,0.0,0.0,-2,0,-512,0
