tic,angle,health,momx,momy,weapon,ray0,ray1,ray2,ray3,ray4,ray5,ray6,ray7,ray8,ray9,ray10,ray11,ray12,ray13,ray14,ray15,m0_dx,m0_dy,m0_present,m1_dx,m1_dy,m1_present,m2_dx,m2_dy,m2_present,last_fwd,last_side,last_turn,last_fire,last_use,cmd_fwd,cmd_side,cmd_turn,cmd_buttons
51,0.4414,100,-6.65,6.78,1.00,124.8,142.5,176.7,234.2,394.3,527.0,550.8,465.4,367.1,321.0,200.2,542.8,258.5,241.2,84.3,102.1,-141.3,-197.8,1.0,177.6,-567.2,1.0,-33.7,-597.3,1.0,2.0,1.0,2.0,0.0,0.0,33,0,256,0
52,0.4414,100,-6.82,6.45,1.00,114.8,131.0,168.5,223.3,385.9,534.1,560.8,475.8,375.1,325.2,207.8,553.7,250.9,84.6,75.8,91.8,-150.8,-193.8,1.0,168.0,-563.3,1.0,-43.3,-593.4,1.0,2.0,1.0,3.0,0.0,0.0,30,0,0,0
53,0.4414,100,-6.97,6.15,1.00,104.7,119.5,160.0,212.2,377.1,540.9,570.5,486.2,383.4,329.7,216.2,564.8,243.6,66.1,67.5,81.8,-153.0,-187.4,1.0,158.4,-559.8,1.0,-52.9,-589.8,1.0,2.0,1.0,2.0,0.0,0.0,30,0,0,0
54,0.4414,100,-7.08,5.87,1.00,94.6,108.1,151.5,200.8,367.9,547.2,580.1,496.7,391.8,334.5,224.7,576.2,236.7,58.3,59.6,72.2,-162.6,-184.2,1.0,148.8,-556.5,1.0,-62.5,-586.6,1.0,2.0,1.0,2.0,0.0,0.0,29,0,0,0
55,0.4414,100,-7.21,5.62,1.00,84.6,96.6,136.9,189.3,358.4,548.5,589.5,507.3,400.3,339.5,925.2,587.7,58.4,50.8,51.9,62.9,-172.3,-181.2,1.0,139.1,-553.6,1.0,333.2,-478.7,1.0,2.0,1.0,2.0,0.0,0.0,30,0,0,0
56,0.4414,100,-7.38,5.42,1.00,74.5,85.1,120.6,177.5,339.8,549.5,598.8,518.0,409.0,344.8,910.4,599.5,50.0,43.5,44.5,53.9,-174.6,-175.7,1.0,129.4,-550.9,1.0,323.4,-476.1,1.0,2.0,1.0,2.0,0.0,0.0,32,0,0,0
57,0.4414,100,-7.53,5.24,1.00,64.4,73.5,104.2,165.4,316.8,550.2,607.9,528.8,417.9,350.4,896.1,611.6,41.8,36.3,37.2,45.0,-184.4,-173.3,1.0,119.5,-548.5,1.0,313.6,-473.7,1.0,2.0,1.0,2.0,0.0,0.0,32,0,0,0
58,0.4414,100,-7.70,5.08,1.00,54.2,61.8,87.7,153.1,293.2,550.6,617.1,539.7,427.0,356.3,882.2,48.4,33.8,29.3,30.0,36.3,-194.3,-171.1,1.0,109.6,-546.4,1.0,303.7,-471.5,1.0,2.0,1.0,2.0,0.0,0.0,33,0,0,0
59,0.4414,100,-7.77,4.91,1.00,43.9,50.2,71.1,140.7,269.4,550.8,626.1,550.7,436.2,362.3,865.1,37.1,25.9,22.5,23.0,27.9,-196.8,-166.3,1.0,99.6,-544.4,1.0,293.7,-469.5,1.0,2.0,1.0,2.0,0.0,0.0,30,0,0,0
60,0.4336,100,-3.29,-0.55,1.00,33.9,39.3,53.8,112.7,218.4,531.5,620.0,575.5,454.5,378.1,971.9,33.2,22.3,18.9,19.0,22.5,-197.1,-177.0,1.0,307.7,-455.9,1.0,117.6,-540.1,1.0,2.0,1.0,2.0,0.0,0.0,37,0,-512,0
61,0.3672,100,-3.13,-0.33,1.00,22.6,33.2,39.0,52.6,105.4,207.0,523.9,614.0,583.8,459.6,383.0,1039.5,35.1,23.1,19.4,19.3,-108.2,-242.0,1.0,466.3,-292.3,1.0,326.6,-446.4,1.0,2.0,1.0,0.0,0.0,0.0,8,0,-4352,0
62,0.3672,100,-2.84,-0.30,1.00,22.3,32.7,36.1,48.8,97.6,199.7,521.7,613.6,587.2,463.1,386.3,1040.5,34.8,22.9,19.2,19.1,-104.7,-238.6,1.0,464.5,-294.8,1.0,324.8,-449.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
63,0.3516,100,-2.44,-0.45,1.00,21.2,29.0,32.4,41.2,71.8,160.9,425.3,628.1,630.3,491.2,412.5,830.0,41.4,24.7,19.8,18.9,-82.0,-250.2,1.0,489.9,-250.3,1.0,366.0,-417.4,1.0,1.0,1.0,2.0,0.0,0.0,-8,0,-1024,0
64,0.3320,100,-2.14,-0.53,1.00,20.2,25.8,29.4,35.2,53.9,130.6,301.0,580.6,631.6,537.5,439.6,265.6,55.5,28.1,21.0,19.0,-51.4,-260.7,1.0,516.2,-190.8,1.0,413.7,-371.8,1.0,1.0,1.0,0.0,0.0,0.0,-5,0,-1280,0
65,0.2930,100,-1.64,-1.55,1.00,20.5,23.2,27.9,29.9,38.6,69.3,159.3,437.3,629.8,623.3,489.0,411.7,839.8,42.8,26.3,21.3,16.8,-259.8,1.0,548.3,-61.9,1.0,492.8,-262.4,1.0,1.0,1.0,0.0,0.0,0.0,-39,0,-2560,0
66,0.2617,100,-1.39,-2.81,1.00,23.3,24.3,28.7,28.5,33.2,48.9,117.9,245.4,552.2,629.9,557.5,449.7,343.9,78.4,36.3,26.2,70.1,-253.3,1.0,552.8,44.5,1.0,537.5,-162.9,1.0,0.0,1.0,0.0,0.0,0.0,-50,0,-2048,0
67,0.2500,100,-1.26,-3.00,1.00,26.6,27.0,29.6,28.5,32.2,44.9,98.7,197.6,521.5,615.4,578.5,463.7,391.2,939.9,45.2,31.0,91.9,-248.9,1.0,551.4,83.7,1.0,551.4,-124.3,1.0,0.0,1.0,0.0,0.0,0.0,-16,0,-768,0
68,0.2227,100,-1.38,-4.12,1.00,32.3,30.5,32.7,29.3,30.8,38.7,65.3,138.5,377.3,578.1,626.4,508.9,435.6,276.5,70.4,40.9,136.4,-222.3,1.0,533.7,176.0,1.0,569.2,-29.0,1.0,0.0,1.0,0.0,0.0,0.0,-50,0,-1792,0
69,0.2148,100,-1.41,-4.42,1.00,37.8,35.1,34.6,30.4,31.3,38.3,61.5,126.0,330.8,567.5,620.8,527.8,442.2,281.2,90.2,49.2,152.3,-215.8,1.0,529.5,201.5,1.0,575.1,-1.4,1.0,0.0,1.0,0.0,0.0,0.0,-25,0,-512,0
70,0.1992,100,-1.57,-4.90,1.00,45.3,40.2,38.1,31.9,31.7,37.0,54.4,108.4,225.7,529.1,617.2,558.3,456.2,390.6,777.6,62.7,178.4,-199.8,1.0,512.9,252.5,1.0,578.1,55.0,1.0,0.0,1.0,0.0,0.0,0.0,-33,0,-1024,0
71,0.1836,100,-1.68,-5.03,1.00,54.2,46.1,42.4,33.9,32.3,36.1,49.4,95.2,170.2,489.8,587.5,587.1,475.9,412.0,1056.2,80.8,199.7,-173.5,1.0,491.5,302.1,1.0,575.8,111.9,1.0,0.0,1.0,0.0,0.0,0.0,-23,0,-1024,0
72,0.1758,100,-1.59,-4.69,1.00,62.0,51.6,45.6,35.4,33.1,36.2,48.1,88.8,149.5,436.8,605.6,605.0,489.0,427.0,291.4,96.4,213.4,-162.7,1.0,481.5,326.6,1.0,575.0,140.8,1.0,0.0,1.0,0.0,0.0,0.0,-5,0,-512,0
73,0.1641,100,-1.57,-4.47,1.00,71.8,57.4,50.3,37.4,33.9,36.0,45.9,79.8,127.4,360.0,554.7,609.7,511.3,443.3,287.6,601.0,229.9,-145.5,1.0,461.3,362.2,1.0,568.2,183.8,1.0,1.0,1.0,0.0,0.0,0.0,-9,0,-768,0
74,0.1523,100,-1.42,-4.05,1.00,82.6,63.5,56.1,39.8,34.9,36.0,44.0,70.6,111.0,291.4,541.6,602.9,538.2,451.0,367.2,747.9,239.9,-120.4,1.0,437.9,396.4,1.0,557.7,226.4,1.0,1.0,1.0,0.0,0.0,0.0,0,0,-768,0
75,0.1445,100,-1.22,-3.58,1.00,92.3,68.9,61.1,41.8,35.8,36.2,43.3,66.3,101.7,234.4,517.4,599.6,548.0,458.0,402.4,743.6,249.5,-107.1,1.0,421.9,418.8,1.0,549.8,254.8,1.0,1.0,1.0,0.0,0.0,0.0,4,0,-512,0
76,0.1367,100,-1.07,-3.20,1.00,102.8,74.3,66.0,43.9,36.8,36.5,42.6,62.7,94.0,195.6,494.0,589.0,559.5,466.2,412.1,870.0,257.9,-93.3,1.0,404.3,440.4,1.0,540.1,282.9,1.0,1.0,1.0,0.0,0.0,0.0,2,0,-512,0
77,0.1289,100,-0.95,-2.88,1.00,114.3,79.8,69.4,46.2,37.9,36.8,42.1,59.6,87.5,167.6,473.8,572.0,572.9,475.5,422.8,1000.2,265.2,-79.1,1.0,385.2,461.2,1.0,528.6,310.5,1.0,1.0,1.0,0.0,0.0,0.0,1,0,-512,0
78,0.1250,100,-0.82,-2.57,1.00,122.8,84.2,72.4,47.9,38.7,37.3,42.1,58.7,84.1,155.2,463.2,576.8,580.3,481.2,429.7,307.9,269.7,-71.2,1.0,376.4,471.8,1.0,523.5,324.8,1.0,1.0,1.0,0.0,0.0,0.0,2,0,-256,0
79,0.1250,100,-0.70,-2.29,1.00,126.8,86.9,74.8,48.5,39.2,37.8,42.7,59.5,83.0,153.2,460.2,578.8,580.4,482.1,431.7,308.8,272.0,-70.0,1.0,378.7,473.1,1.0,525.8,326.0,1.0,1.0,1.0,1.0,0.0,0.0,2,0,0,0
80,0.1172,100,-0.60,-2.04,1.00,645.3,92.4,77.6,51.3,40.4,38.1,42.2,56.9,78.3,135.6,416.7,581.3,596.9,493.4,444.0,303.7,277.1,-55.3,1.0,357.1,492.3,1.0,511.2,352.6,1.0,1.0,1.0,2.0,0.0,0.0,2,0,-512,0
81,0.1055,100,-0.50,-1.81,1.00,621.5,100.0,81.1,55.8,42.1,38.6,41.4,53.4,72.9,116.6,343.2,532.7,594.0,513.3,449.9,335.3,282.1,-33.6,1.0,321.5,518.5,1.0,485.5,390.5,1.0,1.0,1.0,0.0,0.0,0.0,2,0,-768,1
82,0.0977,100,-0.33,-1.56,1.00,781.6,106.5,84.1,59.6,43.7,39.2,41.2,51.7,69.8,106.7,307.2,524.4,589.2,529.1,453.6,383.3,284.7,-18.5,1.0,297.0,534.8,1.0,467.1,415.1,1.0,1.0,1.0,0.0,1.0,0.0,5,0,-512,1
83,0.0859,100,-0.25,-1.38,1.00,750.0,116.5,88.2,66.1,46.0,39.9,40.8,49.3,66.2,95.4,233.6,502.2,585.5,542.9,461.0,413.4,286.3,3.7,1.0,257.9,556.4,1.0,436.3,449.5,1.0,1.0,1.0,0.0,1.0,0.0,2,0,-768,1
84,0.0820,100,-0.13,-1.20,1.00,791.6,121.4,90.6,69.2,47.3,40.6,41.0,49.1,65.2,92.1,212.3,490.7,584.3,547.7,464.2,417.3,286.9,11.8,1.0,244.9,563.6,1.0,425.9,461.1,1.0,1.0,1.0,0.0,1.0,0.0,4,0,-256,1
85,0.0820,100,0.08,-0.97,1.00,794.9,123.0,91.8,70.3,48.0,41.2,41.7,49.8,65.2,92.2,212.6,489.6,583.4,547.2,464.1,417.7,288.0,12.8,1.0,245.4,564.6,1.0,426.4,462.1,1.0,1.0,1.0,1.0,1.0,0.0,8,0,0,1
86,0.0820,100,0.12,-0.85,1.00,797.9,124.4,92.8,71.2,48.7,41.8,42.2,50.5,65.4,92.5,213.1,488.7,582.4,546.8,463.9,417.9,288.9,13.7,1.0,245.7,565.5,1.0,426.7,463.0,1.0,1.0,1.0,2.0,1.0,0.0,2,0,0,1
87,0.0820,100,0.16,-0.75,1.00,800.5,125.7,93.7,72.2,49.3,42.3,42.8,51.1,65.6,92.8,213.8,487.9,581.4,546.4,463.8,418.2,289.7,14.5,1.0,246.0,566.3,1.0,427.0,463.8,1.0,1.0,1.0,2.0,1.0,0.0,2,0,0,1
